a,person_id,fio,orcid,researcherId,scopusId,openAlexId,alt_fios,cluster_id
27590,1105786,F. Zhang,,,,A5051154299,F. Zhang,3879
27635,1105831,F. Zhang,,,,A5000226326,F. Zhang,3879
27861,1106057,F. Zhang,,,,A5071919530,F. Zhang,3879
27903,1106099,F. Zhang,,,,A5067202593,F. Zhang,3879
28148,1106344,F. Zhang,,,,A5049355994,F. Zhang,3879
28213,1106409,F. Zhang,,,,A5029198394,F. Zhang,3879
28341,1106537,F. Zhang,,,,A5048165307,F. Zhang,3879
28495,1106691,F. Zhang,,,,A5017063786,F. Zhang,3879
28677,1106873,F. Zhang,,,,A5069988546,F. Zhang,3879
29203,1107404,F. Zhang,,,,A5061903901,F. Zhang,3879
29277,1107478,F. Zhang,,,,A5075593191,F. Zhang,3879
29359,1107566,F. Zhang,,,,A5073659547,F. Zhang,3879
29393,1107600,F. Zhang,,,,A5038684326,F. Zhang,3879
29466,1107673,F. Zhang,,,,A5049116427,F. Zhang,3879
29540,1107747,F. Zhang,,,,A5024794552,F. Zhang,3879
29676,1107883,F. Zhang,,,,A5070867856,F. Zhang,3879
29719,1107926,F. Zhang,,,,A5045438063,F. Zhang,3879
29828,1108035,F. Zhang,,,,A5013515562,F. Zhang,3879
29881,1108088,F. Zhang,,,,A5013597900,F. Zhang,3879
29951,1108158,F. Zhang,,,,A5064787600,F. Zhang,3879
29972,1108179,F. Zhang,,,,A5022789967,F. Zhang,3879
30064,1108272,F. Zhang,,,,A5050789070,F. Zhang,3879
30139,1108342,F. Zhang,,,,A5052299448,F. Zhang,3879
30176,1108384,F. Zhang,,,,A5045589234,F. Zhang,3879
30277,1108485,F. Zhang,,,,A5027932406,F. Zhang,3879
30467,1108677,F. Zhang,,,,A5075511564,F. Zhang,3879
30744,1108954,F. Zhang,,,,A5032601289,F. Zhang,3879
30868,1109078,F. Zhang,,,,A5062036689,F. Zhang,3879
30935,1109145,F. Zhang,,,,A5088048817,F. Zhang,3879
31243,1109482,F. Zhang,,,,A5042611144,F. Zhang,3879
31268,1109512,F. Zhang,,,,A5002726889,F. Zhang,3879
31400,1109651,F. Zhang,,,,A5053965050,F. Zhang,3879
31444,1109695,F. Zhang,,,,A5008651869,F. Zhang,3879
31577,1109859,F. Zhang,,,,A5047709557,F. Zhang,3879
31631,1109913,F. Zhang,,,,A5037767133,F. Zhang,3879
31857,1110141,F. Zhang,,,,A5059991072,F. Zhang,3879
31903,1110187,F. Zhang,,,,A5037913635,F. Zhang,3879
32033,1110317,F. Zhang,,,,A5030235576,F. Zhang,3879
32751,1111070,F. Zhang,,,,A5058524862,F. Zhang,3879
32862,1111179,F. Zhang,,,,A5021558519,F. Zhang,3879
33006,1111325,F. Zhang,,,,A5028880641,F. Zhang,3879
33209,1111528,F. Zhang,,,,A5082885549,F. Zhang,3879
33667,1111986,F. Zhang,,,,A5080380625,F. Zhang,3879
33738,1112059,F. Zhang,,,,A5064900809,F. Zhang,3879
34008,1112378,F. Zhang,,,,A5058106014,F. Zhang,3879
34124,1112498,F. Zhang,,,,A5041324089,F. Zhang,3879
34335,1112709,F. Zhang,,,,A5089237735,F. Zhang,3879
34434,1112809,F. Zhang,,,,A5090670825,F. Zhang,3879
34784,1113621,F. Zhang,,,,A5038156983,F. Zhang,3879
37511,1088599,F Zhang,,,,A5022922640,F Zhang,3879
42803,1026842,F Zhang,,,,A5088525397,F Zhang,3879
43042,1027084,F Zhang,,,,A5006990758,F Zhang,3879
43883,1027932,F Zhang,,,,A5016647158,F Zhang; fa zhang,3879
45373,1030108,F Zhang,,,,A5042688588,F Zhang,3879
50126,1042316,F. Zhang,,,,A5015372694,F. Zhang,3879
50991,1043957,F. Zhang,,,,A5076462097,F. Zhang,3879
6172,1082316,J-Y. Hostachy,,,,A5035149958,J. Y. Hostachy; J. Hostachy; J. ‐Y. Hostachy; J.Y Hostachy; J.‐Y Hostachy; J‐Y. Hostachy,3880
18663,1096673,J-Y. Hostachy J-Y.,,,,A5091245675,J‐Y. Hostachy J‐Y.,3880
47965,1035409,J.Y. Kim,,,,A5077511820,J.Y. Kim,3881
48449,1035901,J.Y. Kim,,,,A5055662861,J.Y. Kim,3881
7597,1084535,Y. Ershov,,,,A5014968416,Y. Ershov; Yuri A. Ershov; Yuri Ershov,3882
44298,1028683,Y. Ershov,0000-0003-3713-5374,,,A5048628040,Y. Ershov; Y. Er‐shov; Yu V. Ershov; Yu. Ershov; Yu. V. Ershov,3882
6270,1082414,M. Queitsch-Maitland,0000-0003-4643-515X,,,A5044412157,M. Queitsch‐Maitland; Michaela Queitsch‐Maitland,3883
12692,1090057,M. Queitsch Maitland,,,,A5023667341,M. Queitsch Maitland,3883
29172,1107373,D. Qichen,0000-0002-0117-7831,,,A5092213798,D. Qichen,3884
34511,1112886,D. Qichen,,,,A5091972358,D. Qichen,3884
38841,1022728,G. Quast,0000-0002-4021-4260,,,A5049666811,G. Quast; G. R. Quast; Germano R. Quast; Gunter Quast; Günter Quast,3885
40435,1024323,G. Quast,,,,A5072644813,G. Quast; Guenter Quast,3885
6343,1082487,S.-C. Hsu,,,,A5051242501,S. C. Hsu; S. Hsu; S. ‐C. Hsu; Hsu Sc; S.‐C Hsu; Sc Hsu,3886
10393,1087489,S.-C. Hsu,,,,A5025169834,S. C. Hsu; S. Hsu; S. ‐C. Hsu; Shih Chieh Hsu,3886
50482,1042846,S.‐C. Hsu,0000-0001-6214-8500,,,A5021502970,S. C. Hsu; S. ‐C. Hsu; S.‐C Hsu; ShihChieh Hsu; Shih‐Chieh Hsu,3886
12203,1089568,S.C. Lee,,,,A5053449738,S.C. Lee,3887
15008,1092501,S.C. Lee,,,,A5053399078,S.C. Lee,3887
15083,1092576,S.C. Lee,,,,A5090409635,S.C. Lee,3887
15248,1092741,S.C. Lee,,,,A5032297939,S.C. Lee,3887
17238,1095237,S.C. Lee,,,,A5076546093,S.C. Lee,3887
17559,1095563,S.C. Lee,,,,A5073704295,S.C. Lee,3887
17594,1095598,S.C. Lee,,,,A5020502018,S.C. Lee,3887
17875,1095879,S.C. Lee,,,,A5036588801,S.C. Lee,3887
18042,1096049,S.C. Lee,,,,A5011375951,S.C. Lee,3887
18534,1096544,S.C. Lee,,,,A5068699615,S.C. Lee,3887
18554,1096564,S.C. Lee,,,,A5033311545,S.C. Lee,3887
18940,1096951,S.C. Lee,,,,A5014135628,S.C. Lee,3887
19322,1097337,S.C. Lee,,,,A5026614890,S.C. Lee,3887
19513,1097528,S.C. Lee,,,,A5068797631,S.C. Lee,3887
19630,1097664,S.C. Lee,,,,A5028876100,S.C. Lee,3887
20038,1098072,S.C. Lee,,,,A5020544457,S.C. Lee,3887
20599,1098639,S.C. Lee,,,,A5055718985,S.C. Lee,3887
21203,1099258,S.C. Lee,,,,A5083597864,S.C. Lee,3887
21259,1099314,S.C. Lee,,,,A5059241654,S.C. Lee,3887
22908,1101000,S.C. Lee,,,,A5075091763,S.C. Lee,3887
22963,1101055,S.C. Lee,,,,A5069435467,S.C. Lee,3887
23659,1101762,S.C. Lee,,,,A5022651568,S.C. Lee,3887
23777,1101880,S.C. Lee,,,,A5001879874,S.C. Lee,3887
24157,1102263,S.C. Lee,,,,A5071686919,S.C. Lee,3887
24583,1102731,S.C. Lee,,,,A5054720202,S.C. Lee,3887
24681,1102825,S.C. Lee,,,,A5053971117,S.C. Lee,3887
24698,1102846,S.C. Lee,,,,A5021531057,S.C. Lee,3887
24801,1102949,S.C. Lee,,,,A5026870938,S.C. Lee,3887
24887,1103035,S.C. Lee,,,,A5041729946,S.C. Lee,3887
24999,1103147,S.C. Lee,,,,A5071798714,S.C. Lee,3887
25037,1103186,S.C. Lee,,,,A5023110813,S.C. Lee,3887
25369,1103548,S.C. Lee,,,,A5005723617,S.C. Lee,3887
25649,1103828,S.C. Lee,,,,A5091724516,S.C. Lee,3887
25939,1104118,S.C. Lee,,,,A5082460682,S.C. Lee,3887
26042,1104221,S.C. Lee,,,,A5038776985,S.C. Lee,3887
26233,1104412,S.C. Lee,,,,A5039532095,S.C. Lee,3887
26434,1104619,S.C. Lee,,,,A5062411387,S.C. Lee,3887
26670,1104861,S.C. Lee,,,,A5089110095,S.C. Lee,3887
27256,1105452,S.C. Lee,,,,A5059366471,S.C. Lee,3887
27385,1105581,S.C. Lee,,,,A5049659550,S.C. Lee,3887
28193,1106389,S.C. Lee,,,,A5074186435,S.C. Lee,3887
28237,1106433,S.C. Lee,,,,A5089452271,S.C. Lee,3887
28902,1107103,S.C. Lee,,,,A5007678225,S.C. Lee,3887
30199,1108407,S.C. Lee,,,,A5087786782,S.C. Lee,3887
30997,1109207,S.C. Lee,,,,A5065650623,S.C. Lee,3887
31278,1109522,S.C. Lee,,,,A5064807437,S.C. Lee,3887
31754,1110036,S.C. Lee,,,,A5027723553,S.C. Lee,3887
33147,1111466,S.C. Lee,,,,A5074978199,S.C. Lee,3887
33281,1111600,S.C. Lee,,,,A5066358874,S.C. Lee,3887
35165,1114158,S.C. Lee,,,,A5042314929,S.C. Lee,3887
6511,1082655,Z. M. Karpova,0000-0003-0254-4629,,,A5069991133,Z. M. Karpova; Z.M Karpova; Zoya Karpova,3888
10340,1087436,Z. M. Karpova,,,,A5081145361,Z. Karpova; Z. M. Karpova,3888
8331,1085427,Z. M. Schillaci,0000-0002-6978-5323,,,A5047117464,Z. M. Schillaci; Zachary Michael Schillaci; Zachary Schillaci,3889
12016,1089379,Z. M. Schillaci,,,,A5089699861,Z. M. Schillaci; Z. Schillaci; Z.M Schillaci,3889
13712,1091085,Z. Meng,,,,A5037180509,Z. Meng; Z. X. Meng; Zhao Meng; Zitong Meng; Zixin Meng,3890
24067,1102173,Z. Meng,0009-0007-1079-3007,,,A5027316082,Z. Meng; Meng Zhu; Z. M. Meng; Zhu Meng,3890
38647,1022534,Z. Meng,0000-0001-5275-2149,,,A5042529645,Z. Meng; Zhang Meng; Z. X. Meng; Zhaohan Meng; Zhaoren Meng; Zhaoxia Meng; Zhao‐Xia Meng; Zhenghao Meng; Zhuotao Meng; Zi'ang Meng; Ziyan Meng,3890
42615,1026654,Z. Mao,,,,A5069663073,Z. Mao; Z.P. Mao; Ze Pu Mao,3891
43905,1027954,Z. Mao,,,,A5029392992,Z. Mao; Z.P. Mao; Zaixing Mao,3891
39357,1023244,I. Yu,0000-0003-1567-5548,,,A5070709082,I. Yu; Intae Yu; I. T. Yu,3892
41271,1025310,I. Yu,0000-0002-3030-4107,,http://www.scopus.com/inward/authorDetails.url?authorID=55467348400&partnerID=MN8TOARS,A5057651427,Y. Ito; I. Yu; I. T. Yu; IVANOV M.Yu.; Ichida Yu; Igarashi Yu; Ikeda Yu; Ikemoto Yu; Il Yu; Ilhan Yu; Il‐Han Yu; Imai Yu; Inaishi Yu; Inatsu Yu; Insuk Yu; Ishikawa Yu; Ito Yu; Itoh Yu; Y. Ishikawa; Y. Itoh; Yu . Ì; Yu I; Yu Ichida; Yu Igarashi; Yu Ikeda; Yu Ikemoto; Yu Il; Yu Ilhan; Yu Il‐Han; Yu Imai; Yu Inaishi; Yu Inatsu; Yu Insuk; Yu Ishikawa; Yu Ito; Yu Itoh,3892
6456,1082600,H. Y. Kim,,,,A5063985445,H. Y. Kim,3893
10394,1087490,H. Y. Kim,,,,A5025785672,H. Y. Kim,3893
10659,1087889,H. Y. Kim,,,,A5016014552,H. Y. Kim,3893
10965,1088195,H. Y. Kim,,,,A5063960475,H. Y. Kim,3893
11067,1088297,H. Y. Kim,,,,A5076424282,H. Y. Kim,3893
12032,1089395,H. Y. Kim,,,,A5009875492,H. Y. Kim,3893
12252,1089617,H. Y. Kim,,,,A5017334987,H. Y. Kim,3893
12312,1089677,H. Y. Kim,,,,A5042340506,H. Y. Kim,3893
12660,1090025,H. Y. Kim,,,,A5000520406,H. Y. Kim,3893
13063,1090436,H. Y. Kim,,,,A5016124171,H. Y. Kim,3893
13853,1091226,H. Y. Kim,,,,A5043467714,H. Y. Kim,3893
13954,1091351,H. Y. Kim,,,,A5071850617,H. Y. Kim,3893
13999,1091390,H. Y. Kim,,,,A5062032070,H. Y. Kim,3893
14305,1091741,H. Y. Kim,,,,A5015057636,H. Y. Kim,3893
14493,1091950,H. Y. Kim,,,,A5039985850,H. Y. Kim,3893
14927,1092420,H. Y. Kim,,,,A5068646223,H. Y. Kim,3893
15151,1092644,H. Y. Kim,,,,A5031451444,H. Y. Kim,3893
15204,1092697,H. Y. Kim,,,,A5053481677,H. Y. Kim,3893
15544,1093060,H. Y. Kim,,,,A5040672635,H. Y. Kim,3893
15672,1093188,H. Y. Kim,,,,A5027882908,H. Y. Kim,3893
15893,1093663,H. Y. Kim,,,,A5062894359,H. Y. Kim,3893
16022,1093800,H. Y. Kim,,,,A5030447358,H. Y. Kim,3893
16105,1093883,H. Y. Kim,,,,A5068832950,H. Y. Kim,3893
16247,1094083,H. Y. Kim,,,,A5057855569,H. Y. Kim,3893
16459,1094295,H. Y. Kim,,,,A5021416771,H. Y. Kim,3893
16776,1094746,H. Y. Kim,,,,A5075352056,H. Y. Kim,3893
16843,1094813,H. Y. Kim,,,,A5062267989,H. Y. Kim,3893
17497,1095501,H. Y. Kim,,,,A5084596384,H. Y. Kim,3893
18017,1096021,H. Y. Kim,,,,A5062814279,H. Y. Kim,3893
18288,1096296,H. Y. Kim,,,,A5074885995,H. Y. Kim,3893
18436,1096444,H. Y. Kim,,,,A5032997167,H. Y. Kim,3893
18705,1096716,H. Y. Kim,,,,A5076925959,H. Y. Kim,3893
18764,1096775,H. Y. Kim,,,,A5050859883,H. Y. Kim,3893
19103,1097118,H. Y. Kim,,,,A5057525492,H. Y. Kim,3893
19272,1097287,H. Y. Kim,,,,A5034762374,H. Y. Kim,3893
19619,1097653,H. Y. Kim,,,,A5078789364,H. Y. Kim,3893
19810,1097844,H. Y. Kim,,,,A5000303750,H. Y. Kim,3893
19933,1097967,H. Y. Kim,,,,A5034270940,H. Y. Kim,3893
19982,1098016,H. Y. Kim,,,,A5017615336,H. Y. Kim,3893
20470,1098510,H. Y. Kim,,,,A5066619661,H. Y. Kim,3893
20644,1098684,H. Y. Kim,,,,A5016581211,H. Y. Kim,3893
20748,1098798,H. Y. Kim,,,,A5006905879,H. Y. Kim,3893
20801,1098851,H. Y. Kim,,,,A5002076605,H. Y. Kim,3893
21036,1099089,H. Y. Kim,,,,A5036858058,H. Y. Kim,3893
22225,1100302,H. Y. Kim,,,,A5016067156,H. Y. Kim,3893
22500,1100590,H. Y. Kim,,,,A5053044047,H. Y. Kim,3893
22678,1100768,H. Y. Kim,,,,A5062776157,H. Y. Kim,3893
22769,1100859,H. Y. Kim,,,,A5076113999,H. Y. Kim,3893
23241,1101333,H. Y. Kim,,,,A5015312259,H. Y. Kim,3893
23340,1101432,H. Y. Kim,,,,A5083078312,H. Y. Kim,3893
23369,1101461,H. Y. Kim,,,,A5081575752,H. Y. Kim,3893
23451,1101552,H. Y. Kim,,,,A5081389672,H. Y. Kim,3893
23513,1101614,H. Y. Kim,,,,A5089748946,H. Y. Kim,3893
23539,1101642,H. Y. Kim,,,,A5030349465,H. Y. Kim,3893
23578,1101681,H. Y. Kim,,,,A5007192115,H. Y. Kim,3893
24180,1102287,H. Y. Kim,,,,A5010102303,H. Y. Kim,3893
24488,1102617,H. Y. Kim,,,,A5080633271,H. Y. Kim,3893
24749,1102897,H. Y. Kim,,,,A5033270763,H. Y. Kim,3893
24953,1103101,H. Y. Kim,,,,A5082553394,H. Y. Kim,3893
25462,1103641,H. Y. Kim,,,,A5063021203,H. Y. Kim,3893
25900,1104079,H. Y. Kim,,,,A5054487018,H. Y. Kim,3893
25990,1104169,H. Y. Kim,,,,A5058162362,H. Y. Kim,3893
26083,1104262,H. Y. Kim,,,,A5016684359,H. Y. Kim,3893
26164,1104343,H. Y. Kim,,,,A5019681220,H. Y. Kim,3893
26303,1104488,H. Y. Kim,,,,A5008359669,H. Y. Kim,3893
26330,1105284,H. Y. Kim,,,,A5089891121,H. Y. Kim,3893
26498,1104683,H. Y. Kim,,,,A5061807301,H. Y. Kim,3893
26520,1104711,H. Y. Kim,,,,A5001748701,H. Y. Kim,3893
26575,1104766,H. Y. Kim,,,,A5013495880,H. Y. Kim,3893
26871,1105067,H. Y. Kim,,,,A5058511358,H. Y. Kim,3893
26991,1105187,H. Y. Kim,,,,A5091474504,H. Y. Kim,3893
27597,1105793,H. Y. Kim,,,,A5067059877,H. Y. Kim,3893
27826,1106022,H. Y. Kim,,,,A5009037449,H. Y. Kim,3893
27897,1106093,H. Y. Kim,,,,A5055870341,H. Y. Kim,3893
28146,1106342,H. Y. Kim,,,,A5048091194,H. Y. Kim,3893
28353,1106549,H. Y. Kim,,,,A5068477940,H. Y. Kim,3893
28551,1106747,H. Y. Kim,,,,A5083297017,H. Y. Kim,3893
28609,1106805,H. Y. Kim,,,,A5073754083,H. Y. Kim,3893
28640,1106836,H. Y. Kim,,,,A5025252279,H. Y. Kim,3893
29205,1107406,H. Y. Kim,,,,A5070644844,H. Y. Kim,3893
29266,1107467,H. Y. Kim,,,,A5061532406,H. Y. Kim,3893
29342,1107549,H. Y. Kim,,,,A5040321874,H. Y. Kim,3893
29471,1107678,H. Y. Kim,,,,A5061053528,H. Y. Kim,3893
29695,1107902,H. Y. Kim,,,,A5091810826,H. Y. Kim,3893
29869,1108076,H. Y. Kim,,,,A5083162841,H. Y. Kim,3893
29907,1108114,H. Y. Kim,,,,A5066138978,H. Y. Kim,3893
30069,1108277,H. Y. Kim,,,,A5058205118,H. Y. Kim,3893
30273,1108481,H. Y. Kim,,,,A5022429497,H. Y. Kim,3893
30433,1108643,H. Y. Kim,,,,A5018749777,H. Y. Kim,3893
31231,1109470,H. Y. Kim,,,,A5032091110,H. Y. Kim,3893
31486,1109737,H. Y. Kim,,,,A5084562933,H. Y. Kim,3893
31885,1110169,H. Y. Kim,,,,A5008740186,H. Y. Kim,3893
32030,1110314,H. Y. Kim,,,,A5025529806,H. Y. Kim,3893
33660,1111979,H. Y. Kim,,,,A5067394975,H. Y. Kim,3893
34113,1112487,H. Y. Kim,,,,A5029386418,H. Y. Kim,3893
34400,1112775,H. Y. Kim,,,,A5035112412,H. Y. Kim,3893
34780,1113617,H. Y. Kim,,,,A5028134589,H. Y. Kim,3893
8258,1085354,H. Yang,,,,A5041174722,H. Yang; Haijun Yang; Hai‐Jun Yang; H. T. Yang,3894
9519,1086615,H. Yang,,,,A5002613478,H. Yang; Hongyan Yang; H. T. Yang,3894
11074,1088304,H. Yang,,,,A5081191451,H. Yang; H. Y. Yang; Hongyan Yang,3894
11912,1089275,H. Yang,,,,A5053824158,H. Yang; HT Yang; H. T. Yang,3894
12349,1089714,H. Yang,0000-0003-2727-8590,,,A5036862139,H. Yang; H. J. Yang; Hang Yang; Yang Hang,3894
13879,1091276,H. Yang,,,,A5000877112,H. Yang; H. H. Yang; Hui‐Di Yang,3894
29340,1107547,H. Yange,,,,A5036708872,H. Yange,3894
9786,1086882,H. Yamaguchi,0000-0001-9931-2052,,,A5044898699,H. Yamaguchi; Hidetoshi Yamaguchi; Yamaguchi Hidetoshi,3895
46961,1034063,H. Yamaguchi,0000-0002-7787-8116,,,A5082534033,H. Yamaguchi; Hiroshi Yamaguchi; Yamaguchi Hiroshi,3895
10253,1087349,H. Y. Song,,,,A5051957787,H. Song; H. Y. Song,3896
50554,1043128,H. Y. Song,,,,A5050470995,H. Song; H. Y. Song; Hong Song; Hong Ye Song,3896
18947,1096958,H. Ye,,,,A5020815389,H. Ye,3897
19724,1097758,H. Ye,,,,A5005617351,H. Ye,3897
20347,1098386,H. Ye,,,,A5060104099,H. Ye,3897
20575,1098615,H. Ye,,,,A5032588924,H. Ye,3897
21347,1099402,H. Ye,,,,A5069156036,H. Ye,3897
21510,1099582,H. Ye,,,,A5017614794,H. Ye,3897
21833,1099898,H. Ye,,,,A5065413561,H. Ye,3897
22172,1100248,H. Ye,,,,A5050736733,H. Ye,3897
22818,1100910,H. Ye,,,,A5053562810,H. Ye,3897
23026,1101118,H. Ye,,,,A5075989536,H. Ye,3897
24311,1102418,H. Ye,,,,A5060981653,H. Ye,3897
27169,1105365,H. Ye,,,,A5072421324,H. Ye,3897
27228,1105424,H. Ye,,,,A5027576523,H. Ye,3897
27702,1105898,H. Ye,,,,A5012944237,H. Ye,3897
30702,1108912,H. Ye,,,,A5069173955,H. Ye,3897
30811,1109021,H. Ye,,,,A5063046070,H. Ye,3897
31098,1109337,H. Ye,,,,A5022537410,H. Ye,3897
33313,1111632,H. Ye,,,,A5038473422,H. Ye,3897
33353,1111672,H. Ye,,,,A5012200600,H. Ye,3897
34189,1112563,H. Ye,,,,A5049853181,H. Ye,3897
34261,1112635,H. Ye,,,,A5047857711,H. Ye,3897
34819,1113656,H. Ye,,,,A5007321948,H. Ye,3897
35120,1114106,H. Ye,,,,A5078694355,H. Ye,3897
35227,1114220,H. Ye,,,,A5053689131,H. Ye,3897
38920,1022807,W. E. Cooper,,,,A5052981089,W. Cooper; W. E. Cooper; W.E Cooper; William Cooper; William E. Cooper; William Edward Cooper,3898
39931,1023819,W. E. Cooper,,,,A5005508876,W. Cooper; W E. Cooper; W. E. Cooper; W. Edward Cooper; W.E Cooper; We E. Cooper,3898
36250,1008954,K. Veluraia,,,,A5029689161,K. Veluraia,3899
37143,1009847,K. Veluraja,,,,A5090563925,K. Veluraja; Kasinadar Veluraja,3899
41755,1025794,K. V. Tsang,,,,A5022289484,K. Tsang; K. V. Tsang,3900
47329,1034773,K. V. Tsang,,,,A5023118334,K. Tsang; K. V. Tsang; K. Vang Tsang; Ka Vang Tsang,3900
6536,1082680,K. Iordanidou,0000-0002-5375-934X,,,A5072880102,K. Iordanidou; Kalliopi Iordanidou,3901
32324,1110608,K. Iordanidou,,,,A5047307889,K. Iordanidou,3901
9050,1086146,W. R. Cunningham,0000-0001-5517-8795,,,A5078053736,W. R. Cunningham; Liam Cunningham; W. Cunningham; W.R Cunningham; William Cunningham; William Reilly Cunningham,3902
19004,1097015,W. R. Cunningham,,,,A5071627566,W. R. Cunningham,3902
39740,1023627,W. Reece,,,,A5085602690,W. Reece; William Reece; William Robert Reece,3903
41713,1025752,W. Reece,,,,A5008160425,W. Reece; Will Reece,3903
18944,1096955,K. Zhang,0000-0002-9778-9209,,,A5018461747,K. Zhang; Kaili. Zhang; Zhang Kai‐li,3904
20562,1098602,K. Zhang,,,,A5014588792,K. Zhang,3904
21549,1099621,K. Zhang,,,,A5030695027,K. Zhang,3904
22063,1100140,K. Zhang,,,,A5068266084,K. Zhang,3904
22181,1100258,K. Zhang,,,,A5059155824,K. Zhang,3904
22805,1100897,K. Zhang,,,,A5039988654,K. Zhang,3904
24314,1102421,K. Zhang,,,,A5064280852,K. Zhang,3904
27170,1105366,K. Zhang,,,,A5072698646,K. Zhang,3904
28006,1106202,K. Zhang,,,,A5042986644,K. Zhang,3904
33450,1111769,K. Zhang,,,,A5022656353,K. Zhang,3904
33539,1111858,K. Zhang,,,,A5023157267,K. Zhang,3904
33955,1112319,K. Zhang,,,,A5084241403,K. Zhang,3904
34215,1112589,K. Zhang,,,,A5086552650,K. Zhang,3904
34747,1113584,K. Zhang,,,,A5048959872,K. Zhang,3904
34872,1113709,K. Zhang,,,,A5075060560,K. Zhang,3904
34907,1113744,K. Zhang,,,,A5036619283,K. Zhang,3904
34975,1113874,K. Zhang,,,,A5004882036,K. Zhang,3904
35113,1114099,K. Zhang,,,,A5061556166,K. Zhang,3904
35226,1114219,K. Zhang,,,,A5052563008,K. Zhang,3904
6628,1082772,W. A. Cribbs,,,,A5082000347,W. A. Cribbs; Wayne A. Cribbs; Wayne Allen Cribbs,3905
10117,1087213,W. A. Cribbs,,,,A5007179199,W. A. Cribbs; WA Cribbs,3905
13513,1090886,W. Akers,,,,A5039798101,W. Akers; Walt Akers,3906
28289,1106485,W. Akers,,,,A5057005431,W. Akers,3906
27919,1106115,W. Alkakhi,0000-0001-9355-4245,,,A5000841268,W. Alkakhi,3907
34438,1112813,W. Alkakhi,0000-0001-9355-4245,,,A5001627352,W. Alkakhi,3907
39459,1023346,W. Adam,0000-0001-9099-4341,,,A5074924703,W. Adam; Wolfgang Adam; W. B. Adam; Wilf Adam,3908
48340,1035792,W. Adam,,,,A5066739862,W. Adam; W.E. Adam; Wiliyandari Adam; Wolfgang Adam,3908
39732,1023619,W. A. Khan,,,,A5085306974,W. A. Khan; W. Khan; Wa Khan,3909
43301,1027343,W. A. Khan,0000-0001-7809-6549,,http://www.scopus.com/inward/authorDetails.url?authorID=48561552100&partnerID=MN8TOARS,A5035037101,W. A. Khan; W. Khan; Wahaj A Khan; Wajid A. Khan; Wajid Ali Khan; Wajid Ali' Khan; Wajid Khan,3909
47949,1035393,W. A. Khan,0000-0003-1069-3341,,,A5063106904,W. A Khan; W. A. Khan; W. Khan; Waseem A. Khan; Waseem Khan,3909
6632,1082776,L. Yao,,,,A5082382582,L. Yao; LEYU YAO; Lingbo Yao; Liwen Yao,3910
7591,1084492,L. Yao,,,,A5083093394,L. Yao; L L Yao; Lily Yao; Linping Yao,3910
24090,1102196,L. Yao,,,,A5066656238,L. Yao; Liu Yao; Yao Liu,3910
7285,1083429,L. Y. Shan,,,,A5018279780,L. Shan; L. Y. Shan; Linsen Shan; Long Shan,3911
50457,1042707,L. Y. Shan,0000-0001-9134-5925,,,A5007987107,L. Shan; L. Y. Shan; L.Y Shan; Lianying Shan; Lianyou Shan; Lian‐You Shan,3911
28696,1106892,L. Yuan,,,,A5004051071,L. Yuan; L. P. Yuan; Luping P. Yuan; Luping Yuan,3912
34681,1113518,L. Yuana,,,,A5065998343,L. Yuana,3912
6659,1082803,Q. Wang,,,,A5085252361,Q. Wang,3913
11291,1088521,Q. Wang,,,,A5077528629,Q. Wang,3913
11381,1088611,Q Wang,,,,A5033192671,Q Wang,3913
11927,1089290,Q Wang,,,,A5060436168,Q Wang,3913
12083,1089448,Q. Wang,,,,A5000607449,Q. Wang; Qiang Wang,3913
12162,1089527,Q. Wang,,,,A5022865058,Q. Wang,3913
12884,1090249,Q Wang,,,,A5052680887,Q Wang,3913
13459,1090832,Q. Wang,,,,A5024216584,Q. Wang,3913
14113,1091510,Q Wang,,,,A5081870803,Q Wang,3913
15539,1093055,Q. Wang,,,,A5036828951,Q. Wang,3913
16036,1093814,Q. Wang,,,,A5046310472,Q. Wang,3913
16089,1093867,Q. Wang,,,,A5039092142,Q. Wang,3913
16446,1094282,Q. Wang,,,,A5004128584,Q. Wang,3913
17061,1095060,Q. Wang,,,,A5008694756,Q. Wang,3913
17174,1095173,Q. Wang,,,,A5077022092,Q. Wang,3913
17231,1095230,Q. Wang,,,,A5067052819,Q. Wang,3913
17272,1095271,Q. Wang,,,,A5023013988,Q. Wang,3913
17340,1095339,Q. Wang,,,,A5005271795,Q. Wang,3913
17472,1095476,Q. Wang,,,,A5029653099,Q. Wang,3913
17531,1095535,Q. Wang,,,,A5031954955,Q. Wang,3913
17596,1095600,Q. Wang,,,,A5022329691,Q. Wang,3913
17661,1095665,Q. Wang,,,,A5031433059,Q. Wang,3913
17772,1095776,Q. Wang,,,,A5082459033,Q. Wang,3913
17856,1095860,Q. Wang,,,,A5086347469,Q. Wang,3913
18070,1096077,Q. Wang,,,,A5058529577,Q. Wang,3913
18319,1096327,Q. Wang,,,,A5030699434,Q. Wang,3913
18728,1096739,Q. Wang,,,,A5004358882,Q. Wang,3913
18850,1096861,Q. Wang,,,,A5078855995,Q. Wang,3913
18906,1096917,Q. Wang,,,,A5066378598,Q. Wang,3913
18932,1096943,Q. Wang,,,,A5010107297,Q. Wang,3913
19301,1097316,Q. Wang,,,,A5076518647,Q. Wang,3913
19327,1097342,Q. Wang,,,,A5040082740,Q. Wang,3913
