person1,person2,common_pubs
1030122,1086473,4
1030122,1085666,2
1030122,1085012,4
1030122,1085867,4
1030122,1087275,3
1030122,1084817,4
1030122,1079054,4
1030122,1082601,4
1030122,1082116,4
1030122,1085143,3
1030122,1082426,4
1030122,1082826,4
1030122,1081307,4
1030122,1082860,4
1030122,1088633,4
1030122,1087211,4
1030122,1021268,3
1030122,1087297,2
1030122,1089276,2
1030122,1082520,2
1030122,1085766,4
1030122,1088196,1
1030122,1085467,4
1030122,1085474,4
1030122,1081533,4
1030122,1085478,2
1030122,1085421,4
1030122,1085681,4
1030122,1086965,3
1030122,1087306,4
1030122,1088461,2
1030122,1082434,4
1030122,1087259,2
1030122,1085859,2
1030122,1085738,4
1030122,1081153,3
1030122,1079841,4
1030122,1088050,1
1030122,1085091,2
1030122,1084722,2
1030122,1045572,4
1030122,1085464,3
1030122,1085081,4
1030122,1086494,1
1030122,1081004,4
1030122,1042646,2
1030122,1082359,2
1030122,1082551,3
1030122,1085078,2
1030122,1083090,4
1030122,1042956,1
1030122,1080029,4
1030122,1085941,3
1030122,1082614,1
1030122,1085825,2
1030122,1086911,4
1030122,1086710,4
1030122,1087183,4
1030122,1045829,2
1030122,1086966,3
1030122,1085075,3
1030122,1080501,2
1030122,1086372,4
1030122,1079812,4
1030122,1084446,4
1030122,1085004,3
1030122,1081384,1
1030122,1089367,2
1030122,1085605,2
1030122,1042202,1
1030122,1082428,4
1030122,1087315,4
1030122,1080997,3
1030122,1087387,4
1030122,1082753,3
1030122,1084725,4
1030122,1042260,4
1030122,1085345,4
1030122,1042171,2
1030122,1082534,2
1030122,1084942,2
1030122,1082179,4
1030122,1080713,4
1030122,1081352,4
1030122,1081733,4
1030122,1086668,4
1030122,1081043,4
1030122,1081662,4
1030122,1082733,3
1030122,1086624,4
1030122,1082238,3
1030122,1089228,2
1030122,1082075,3
1030122,1043518,4
1030122,1080999,4
1030122,1079255,1
1030122,1082597,2
1030122,1086219,2
1030122,1082242,2
1030122,1081451,3
1030122,1080974,2
1030122,1082859,4
1030122,1089174,2
1030122,1079457,1
1030122,1082690,4
1030122,1082807,4
1030122,1082657,1
1030122,1083014,4
1030122,1081242,2
1030122,1085432,2
1030122,1086393,4
1030122,1081985,3
1030122,1080801,4
1030122,1082861,4
1030122,1087003,1
1030122,1083189,3
1030122,1086645,4
1030122,1082798,1
1030122,1082093,2
1030122,1088665,4
1030122,1086630,4
1030122,1084851,4
1030122,1078904,2
1030122,1082101,4
1030122,1085942,2
1030122,1086735,3
1030122,1086594,4
1030122,1082470,1
1030122,1085116,4
1030122,1082418,4
1030122,1082557,1
1030122,1087048,2
1030122,1085819,2
1030122,1085297,4
1030122,1079582,2
1030122,1085109,2
1030122,1085913,3
1030122,1082731,4
1030122,1086922,4
1030122,1079789,2
1030122,1085850,1
1030122,1083356,3
1030122,1087455,2
1030122,1084818,1
1030122,1080631,4
1030122,1082838,1
1030122,1086434,4
1030122,1080909,4
1030122,1081989,3
1030122,1087031,2
1030122,1088031,2
1030122,1087197,2
1030122,1080785,4
1030122,1082499,2
1030122,1088035,1
1030122,1086785,4
1030122,1084955,3
1030122,1087122,1
1030122,1085765,3
1030122,1082181,4
1030122,1080870,4
1030122,1086657,4
1030122,1082468,2
1030122,1087090,4
1030122,1080727,4
1030122,1088431,4
1030122,1086748,4
1030122,1085811,2
1030122,1079867,3
1030122,1081933,2
1030122,1084943,4
1030122,1085684,3
1030122,1086371,4
1030122,1085881,2
1030122,1086933,3
1030122,1082102,2
1030122,1080225,1
1030122,1082253,4
1030122,1080577,1
1030122,1082620,4
1030122,1081833,4
1030122,1082140,3
1030122,1081461,3
1030122,1085549,3
1030122,1085788,2
1030122,1087051,3
1030122,1087255,1
1030122,1087008,4
1030122,1043876,2
1030122,1086687,2
1030122,1085559,2
1030122,1085910,2
1030122,1081732,4
1030122,1085494,4
1030122,1086832,4
1030122,1087970,2
1030122,1084898,4
1030122,1082399,4
1030122,1085374,4
1030122,1085329,1
1030122,1085619,2
1030122,1082821,2
1030122,1080101,2
1030122,1085244,4
1030122,1082060,4
1030122,1082421,3
1030122,1081936,4
1030122,1089144,2
1030122,1087508,1
1030122,1087136,4
1030122,1079947,2
1030122,1085661,2
1030122,1088171,2
1030122,1089369,2
1030122,1085279,1
1030122,1084902,4
1030122,1084858,3
1030122,1080881,4
1030122,1086857,4
1030122,1086486,4
1030122,1082800,1
1030122,1084793,2
1030122,1044713,2
1030122,1085750,3
1030122,1043437,2
1030122,1087365,4
1030122,1085201,4
1030122,1043044,1
1030122,1088643,4
1030122,1088658,1
1030122,1084839,4
1030122,1087036,3
1030122,1085194,3
1030122,1082227,4
1030122,1088642,4
1030122,1082869,3
1030122,1085389,3
1030122,1087239,4
1030122,1085639,4
1030122,1085014,2
1030122,1086550,2
1030122,1086450,4
1030122,1087423,3
1030122,1085471,4
1030122,1087263,4
1030122,1085842,4
1030122,1082264,4
1030122,1087272,2
1030122,1083459,1
1030122,1086909,3
1030122,1082582,2
1030122,1082952,4
1030122,1085836,2
1030122,1080673,1
1030122,1080964,1
1030122,1085408,2
1030122,1040509,2
1030122,1085583,2
1030122,1085203,1
1030122,1082322,1
1030122,1084764,1
1030122,1084883,4
1030122,1086415,4
1030122,1085539,2
1030122,1085326,3
1030122,1085662,2
1030122,1085400,2
1030122,1086786,4
1030122,1084735,4
1030122,1087447,1
1030122,1087266,3
1030122,1082173,3
1030122,1087195,1
1030122,1087336,1
1030122,1082558,4
1030122,1086875,4
1030122,1086364,1
1030122,1085783,2
1030122,1085826,3
1030122,1085562,1
1030122,1082314,2
1030122,1086928,4
1030122,1085923,2
1030122,1086641,4
1030122,1082351,4
1030122,1079698,4
1030122,1085090,2
1030122,1080683,4
1030122,1087354,4
1030122,1082442,4
1030122,1085465,3
1030122,1086801,4
1030122,1087911,1
1030122,1086782,4
1030122,1085136,3
1030122,1087426,4
1030122,1084494,4
1030122,1087977,2
1030122,1078871,4
1030122,1086905,3
1030122,1084346,3
1030122,1085674,2
1030122,1087358,3
1030122,1089256,1
1030122,1043955,4
1030122,1087430,3
1030122,1082061,1
1030122,1080094,1
1030122,1087056,4
1030122,1079831,1
1030122,1086883,4
1030122,1085739,1
1030122,1086760,3
1030122,1082917,1
1030122,1082100,2
1030122,1085894,4
1030122,1082380,4
1030122,1086476,3
1030122,1082316,4
1030122,1085475,2
1030122,1084931,4
1030122,1085317,3
1030122,1085346,3
1030122,1085094,2
1030122,1086886,4
1030122,1087408,1
1030122,1084859,1
1030122,1085642,4
1030122,1087464,2
1030122,1082662,2
1030122,1082769,4
1030122,1086499,4
1030122,1082613,2
1030122,1085633,3
1030122,1086820,4
1030122,1086796,1
1030122,1082368,3
1030122,1085051,2
1030122,1087209,1
1030122,1089353,2
1030122,1085676,2
1030122,1085592,3
1030122,1086907,1
1030122,1085083,2
1030122,1085743,4
1030122,1087049,4
1030122,1044732,1
1030122,1082567,3
1030122,1086515,2
1030122,1086470,4
1030122,1088405,2
1030122,1087366,4
1030122,1082138,4
1030122,1082713,3
1030122,1082332,2
1030122,1085229,4
1030122,1085266,4
1030122,1043033,4
1030122,1084874,1
1030122,1083885,1
1030122,1087279,4
1030122,1086413,1
1030122,1088523,3
1030122,1086939,4
1030122,1084465,4
1030122,1086813,2
1030122,1086675,4
1030122,1087450,1
1030122,1087361,3
1030122,1080311,4
1030122,1086442,1
1030122,1086428,3
1030122,1041082,3
1030122,1086902,3
1030122,1087397,2
1030122,1086873,2
1030122,1085704,1
1030122,1084715,1
1030122,1089282,2
1030122,1086387,2
1030122,1086480,1
1030122,1085862,4
1030122,1087326,2
1030122,1087409,3
1030122,1087232,2
1030122,1087225,2
1030122,1080946,4
1030122,1087248,2
1030122,1089149,2
1030122,1086625,2
1030122,1082689,1
1030122,1087019,4
1030122,1082139,2
1030122,1087072,4
1030122,1086817,4
1030122,1088180,2
1030122,1087045,4
1030122,1086373,4
1030122,1085492,4
1030122,1087123,3
1030122,1086713,3
1030122,1085577,2
1030122,1085874,3
1030122,1083099,2
1030122,1082437,2
1030122,1087252,2
1030122,1082598,4
1030122,1087215,4
1030122,1043666,2
1030122,1082132,2
1030122,1086426,4
1030122,1085776,2
1030122,1085660,2
1030122,1082172,1
1030122,1079621,3
1030122,1082255,2
1030122,1086699,4
1030122,1087185,2
1030122,1087118,3
1030122,1082008,4
1030122,1082595,1
1030122,1086485,2
1030122,1087452,3
1030122,1082617,4
1030122,1086824,4
1030122,1085390,1
1030122,1080293,4
1030122,1088675,4
1030122,1082452,2
1030122,1085899,3
1030122,1081595,4
1030122,1045840,2
1030122,1087353,4
1030122,1084741,3
1030122,1088696,4
1030122,1085852,2
1030122,1085088,2
1030122,1083480,3
1030122,1039695,4
1030122,1085473,3
1030122,1085181,2
1030122,1084719,2
1030122,1086792,4
1030122,1080097,4
1030122,1040960,4
1030122,1084771,4
1030122,1087139,1
1030122,1089214,2
1030122,1086729,3
1030122,1084487,3
1030122,1082212,4
1030122,1085307,2
1030122,1040931,4
1030122,1086651,1
1030122,1087346,2
1030122,1086643,4
1030122,1088578,2
1030122,1086784,4
1030122,1089385,1
1030122,1080633,1
1030122,1087015,3
1030122,1085657,2
1030122,1087241,4
1030122,1082283,3
1030122,1086876,4
1030122,1083342,3
1030122,1085332,3
1030122,1086849,4
1030122,1086497,2
1030122,1016151,4
1030122,1082633,1
1030122,1079436,3
1030122,1082916,2
1030122,1082487,4
1030122,1086711,1
1030122,1082817,4
1030122,1080349,1
1030122,1087000,2
1030122,1086639,4
1030122,1086479,1
1030122,1082020,4
1030122,1087518,2
1030122,1043362,2
1030122,1082867,3
1030122,1086363,1
1030122,1088644,1
1030122,1084711,1
1030122,1086891,1
1030122,1086382,4
1030122,1088651,4
1030122,1085947,1
1030122,1079699,1
1030122,1079089,4
1030122,1088689,2
1030122,1086878,4
1030122,1079588,1
1030122,1089370,3
1030122,1087083,3
1030122,1083182,3
1030122,1087329,2
1030122,1087585,1
1030122,1084740,4
1030122,1085722,2
1030122,1084924,2
1030122,1086385,3
1030122,1085667,3
1030122,1087020,2
1030122,1089330,2
1030122,1080621,2
1030122,1089227,2
1030122,1087224,1
1030122,1085607,2
1030122,1089246,2
1030122,1085255,2
1030122,1084831,1
1030122,1087199,4
1030122,1086503,2
1030122,1089378,2
1030122,1086821,1
1030122,1018438,1
1030122,1086858,1
1030122,1086518,1
1030122,1082858,4
1030122,1043543,1
1030122,1087398,4
1030122,1086840,4
1030122,1086899,3
1030122,1085602,2
1030122,1084870,4
1030122,1088595,2
1030122,1082355,3
1030122,1089171,2
1030122,1087029,4
1030122,1086409,2
1030122,1087335,3
1030122,1085288,2
1030122,1085247,2
1030122,1086660,4
1030122,1042286,4
1030122,1087902,1
1030122,1084803,4
1030122,1083137,1
1030122,1086861,4
1030122,1086593,3
1030122,1085056,2
1030122,1080202,3
1030122,1082072,1
1030122,1083375,4
1030122,1086868,2
1030122,1080463,4
1030122,1084846,2
1030122,1085717,4
1030122,1085238,4
1030122,1087383,4
1030122,1085919,2
1030122,1082604,2
1030122,1084969,2
1030122,1084488,2
1030122,1088656,4
1030122,1086750,4
1030122,1087223,4
1030122,1088591,4
1030122,1086957,1
1030122,1082495,2
1030122,1087550,1
1030122,1081994,2
1030122,1079228,2
1030122,1085932,1
1030122,1081237,4
1030122,1087318,3
1030122,1082177,4
1030122,1086783,3
1030122,1088028,1
1030122,1081998,4
1030122,1085801,2
1030122,1081937,3
1030122,1087078,2
1030122,1087330,3
1030122,1085318,2
1030122,1087158,3
1030122,1086608,3
1030122,1086596,4
1030122,1083471,3
1030122,1087448,4
1030122,1085152,1
1030122,1081321,4
1030122,1086745,2
1030122,1086963,4
1030122,1086394,4
1030122,1089293,1
1030122,1087402,4
1030122,1085529,3
1030122,1082039,3
1030122,1086958,4
1030122,1086810,3
1030122,1021386,1
1030122,1082628,4
1030122,1083091,4
1030122,1085085,4
1030122,1086990,4
1030122,1084459,3
1030122,1088440,1
1030122,1085384,4
1030122,1082313,1
1030122,1089166,2
1030122,1045655,2
1030122,1080837,3
1030122,1087222,3
1030122,1088652,3
1030122,1084824,4
1030122,1086671,4
1030122,1083419,4
1030122,1082458,1
1030122,1088598,4
1030122,1086378,4
1030122,1082970,2
1030122,1083169,2
1030122,1084879,4
1030122,1087463,4
1030122,1086014,3
1030122,1086981,2
1030122,1082496,4
1030122,1089137,3
1030122,1086869,3
1030122,1085123,2
1030122,1087096,4
1030122,1087541,1
1030122,1082403,1
1030122,1086952,3
1030122,1041085,1
1030122,1085006,2
1030122,1085216,3
1030122,1087412,4
1030122,1089318,2
1030122,1084875,4
1030122,1086717,4
1030122,1088703,2
1030122,1085270,2
1030122,1085731,2
1030122,1084607,2
1030122,1086458,4
1030122,1085908,1
1030122,1087172,3
1030122,1087205,4
1030122,1085971,1
1030122,1086435,4
1030122,1086920,3
1030122,1082980,3
1030122,1089331,1
1030122,1086527,2
1030122,1085703,4
1030122,1042336,4
1030122,1088678,1
1030122,1082676,2
1030122,1087903,3
1030122,1079888,4
1030122,1082606,4
1030122,1088046,1
1030122,1085445,3
1030122,1087290,2
1030122,1085397,2
1030122,1088096,1
1030122,1087116,1
1030122,1084913,3
1030122,1085920,2
1030122,1087395,4
1030122,1087055,2
1030122,1087260,3
1030122,1087453,4
1030122,1087465,4
1030122,1088636,2
1030122,1082619,1
1030122,1079990,1
1030122,1086351,4
1030122,1087283,2
1030122,1088571,1
1030122,1086756,3
1030122,1083276,2
1030122,1086918,4
1030122,1085638,4
1030122,1083385,1
1030122,1087206,3
1030122,1082130,1
1030122,1083124,4
1030122,1042531,1
1030122,1089371,3
1030122,1088049,4
1030122,1079781,1
1030122,1085022,2
1030122,1087497,1
1030122,1083269,4
1030122,1079860,4
1030122,1086483,2
1030122,1082510,4
1030122,1078876,1
1030122,1042416,1
1030122,1083032,2
1030122,1088619,4
1030122,1087475,1
1030122,1089179,2
1030122,1087006,4
1030122,1082486,2
1030122,1086895,4
1030122,1087034,4
1030122,1085379,2
1030122,1040452,3
1030122,1088605,1
1030122,1082280,1
1030122,1086954,4
1030122,1082229,3
1030122,1087421,2
1030122,1088532,2
1030122,1086988,2
1030122,1085250,4
1030122,1082994,1
1030122,1087348,1
1030122,1083013,4
1030122,1086778,4
1030122,1045810,2
1030122,1085541,2
1030122,1083267,4
1030122,1083272,4
1030122,1041672,3
1030122,1087406,4
1030122,1085876,4
1030122,1088565,2
1030122,1089348,3
1030122,1085264,2
1030122,1082661,1
1030122,1082188,2
1030122,1087357,4
1030122,1086465,4
1030122,1085560,2
1030122,1087285,1
1030122,1086767,4
1030122,1087377,2
1030122,1082043,2
1030122,1088701,4
1030122,1087025,2
1030122,1087410,4
1030122,1083327,1
1030122,1085224,2
1030122,1087379,4
1030122,1085343,2
1030122,1087384,3
1030122,1082145,2
1030122,1083476,1
1030122,1088649,4
1030122,1085530,2
1030122,1088603,2
1030122,1082287,4
1030122,1087135,1
1030122,1084781,2
1030122,1080973,4
1030122,1088664,4
1030122,1087044,4
1030122,1082261,2
1030122,1087013,4
1030122,1087422,4
1030122,1082363,4
1030122,1081890,1
1030122,1086797,3
1030122,1082926,4
1030122,1085668,2
1030122,1087240,3
1030122,1088700,2
1030122,1087339,4
1030122,1084908,1
1030122,1087393,3
1030122,1089147,1
1030122,1084923,4
1030122,1089240,2
1030122,1086585,2
1030122,1086995,2
1030122,1088100,1
1030122,1088669,4
1030122,1088415,1
1030122,1085925,4
1030122,1082451,4
1030122,1088017,1
1030122,1089219,2
1030122,1087332,3
1030122,1087345,3
1030122,1087308,3
1030122,1087246,3
1030122,1083214,3
1030122,1086646,3
1030122,1089245,2
1030122,1089216,2
1030122,1088212,1
1030122,1079534,2
1030122,1089266,2
1030122,1085195,4
1030122,1087915,1
1030122,1087344,2
1030122,1083077,4
1030122,1089237,2
1030122,1086725,4
1030122,1084754,1
1030122,1086874,2
1030122,1089188,2
1030122,1086390,1
1030122,1084860,4
1030122,1082239,4
1030122,1088674,4
1030122,1088616,4
1030122,1086992,4
1030122,1086444,4
1030122,1089288,2
1030122,1085781,2
1030122,1087007,1
1030122,1088699,1
1030122,1084981,3
1030122,1088576,1
1030122,1086867,1
1030122,1083226,1
1030122,1035868,1
1030122,1087023,3
1030122,1083154,3
1030122,1087253,2
1030122,1089328,3
1030122,1085403,2
1030122,1089252,2
1030122,1088645,1
1030122,1086655,2
1030122,1086970,1
1030122,1087424,2
1030122,1086986,2
1030122,1088618,4
1030122,1086653,1
1030122,1086635,4
1030122,1087317,4
1030122,1082833,4
1030122,1086967,3
1030122,1067417,4
1030122,1088623,1
1030122,1082147,4
1030122,1089273,1
1030122,1088635,4
1030122,1088110,3
1030122,1087067,4
1030122,1087416,3
1030122,1085017,3
1030122,1087370,4
1030122,1087278,4
1030122,1087419,3
1030122,1045800,2
1030122,1086991,2
1030122,1087439,3
1030122,1086598,1
1030122,1083455,1
1030122,1086766,4
1030122,1082937,3
1030122,1086688,4
1030122,1089334,2
1030122,1079087,4
1030122,1089306,2
1030122,1090262,1
1030122,1089484,1
1030122,1089197,2
1030122,1086506,3
1030122,1085114,2
1030122,1086419,2
1030122,1085358,1
1030122,1084486,2
1030122,1088491,2
1030122,1082282,4
1030122,1084470,1
1030122,1087192,2
1030122,1089337,2
1030122,1088002,1
1030122,1089464,1
1030122,1087394,3
1030122,1088057,1
1030122,1085392,2
1030122,1085745,2
1030122,1087375,2
1030122,1086758,4
1030122,1087202,4
1030122,1086451,1
1030122,1086776,3
1030122,1089175,2
1030122,1082030,2
1030122,1088439,4
1030122,1084790,4
1030122,1089265,2
1030122,1087360,4
1030122,1041271,4
1030122,1089384,2
1030122,1089386,2
1030122,1086362,2
1030122,1088433,4
1030122,1082184,1
1030122,1086524,4
1030122,1082328,4
1030122,1087434,4
1030122,1079487,1
1030122,1089244,3
1030122,1086423,1
1030122,1087153,3
1030122,1090237,1
1030122,1088513,2
1030122,1089172,2
1030122,1086706,1
1030122,1087894,1
1030122,1043489,1
1030122,1041635,4
1030122,1086819,4
1030122,1088284,1
1030122,1086719,4
1030122,1087193,3
1030122,1084848,1
1030122,1088624,4
1030122,1088613,3
1030122,1088394,1
1030122,1088625,3
1030122,1083150,2
1030122,1090210,1
1030122,1086425,4
1030122,1088602,4
1030122,1088429,4
1030122,1085723,4
1030122,1089462,3
1030122,1087249,4
1030122,1086534,2
1030122,1088419,2
1030122,1089381,2
1030122,1087261,4
1030122,1086627,4
1030122,1088007,1
1030122,1086683,3
1030122,1087369,4
1030122,1087350,4
1030122,1089208,3
1030122,1085498,2
1030122,1089185,2
1030122,1086703,2
1030122,1087033,4
1030122,1084729,2
1030122,1085555,2
1030122,1087144,4
1030122,1087429,4
1030122,1086730,3
1030122,1088400,2
1030122,1086652,3
1030122,1087050,1
1030122,1087312,2
1030122,1050491,3
1030122,1087213,2
1030122,1086715,1
1030122,1087399,4
1030122,1081156,4
1030122,1088690,1
1030122,1088567,4
1030122,1079776,4
1030122,1090173,2
1030122,1086793,4
1030122,1086976,3
1030122,1084830,3
1030122,1086600,4
1030122,1082906,1
1030122,1085175,1
1030122,1086659,4
1030122,1087054,4
1030122,1088692,4
1030122,1086864,4
1030122,1087256,4
1030122,1087307,4
1030122,1089155,2
1030122,1086519,4
1030122,1087200,4
1030122,1087380,4
1030122,1086529,1
1030122,1090142,1
1030122,1090263,1
1030122,1086414,3
1030122,1089220,2
1030122,1088661,4
1030122,1084749,4
1030122,1086843,4
1030122,1088594,4
1030122,1092946,1
1030122,1087012,2
1030122,1088457,2
1030122,1088601,4
1030122,1087458,4
1030122,1082775,4
1030122,1089215,3
1030122,1087216,3
1030122,1089535,2
1030122,1028096,2
1030122,1088663,4
1030122,1088477,2
1030122,1087888,2
1030122,1089242,2
1030122,1087039,4
1030122,1084445,3
1030122,1090195,1
1030122,1089601,2
1030122,1086697,1
1030122,1089340,2
1030122,1088434,2
1030122,1086396,2
1030122,1087863,1
1030122,1087076,3
1030122,1087506,1
1030122,1087035,2
1030122,1088534,2
1030122,1086798,3
1030122,1087196,1
1030122,1079060,3
1030122,1080452,3
1030122,1086405,4
1030122,1088582,4
1030122,1088677,4
1030122,1086764,4
1030122,1086670,4
1030122,1086406,4
1030122,1087386,4
1030122,1087234,3
1030122,1086859,4
1030122,1086607,4
1030122,1089239,2
1030122,1084849,4
1030122,1080959,3
1030122,1043903,4
1030122,1087146,3
1030122,1088687,4
1030122,1082955,2
1030122,1087407,1
1030122,1091624,1
1030122,1083071,1
1030122,1086734,3
1030122,1088426,2
1030122,1088584,4
1030122,1089344,2
1030122,1086803,4
1030122,1088393,2
1030122,1086694,4
1030122,1087066,3
1030122,1092969,1
1030122,1090212,1
1030122,1086960,3
1030122,1088484,4
1030122,1087214,4
1030122,1088251,3
1030122,1083377,4
1030122,1087238,1
1030122,1091113,1
1030122,1089173,2
1030122,1088475,2
1030122,1084845,4
1030122,1089352,2
1030122,1090056,2
1030122,1087325,4
1030122,1043008,2
1030122,1090618,1
1030122,1090185,2
1030122,1086628,4
1030122,1086825,3
1030122,1086770,4
1030122,1089453,1
1030122,1086661,3
1030122,1088671,2
1030122,1089347,3
1030122,1087468,1
1030122,1088417,3
1030122,1090236,1
1030122,1087265,2
1030122,1086609,4
1030122,1089236,2
1030122,1086678,3
1030122,1091581,1
1030122,1090186,1
1030122,1087556,2
1030122,1089377,2
1030122,1041613,2
1030122,1090486,1
1030122,1090324,1
1030122,1085758,2
1030122,1086516,1
1030122,1089356,2
1030122,1089141,2
1030122,1089278,2
1030122,1087355,2
1030122,1089540,2
1030122,1090165,2
1030122,1088632,4
1030122,1088612,4
1030122,1089302,2
1030122,1089309,2
1030122,1087236,4
1030122,1087267,4
1030122,1083338,4
1030122,1089154,2
1030122,1088660,1
1030122,1088650,4
1030122,1043491,2
1030122,1089258,2
1030122,1086854,4
1030122,1083255,1
1030122,1043660,3
